N, 0, IBM, 10, 100, B, 0
N, 17369, IBM, 11, 100, S, 17369
N, 17370, IBM, 11, 100, S, 17370
N, 17371, IBM, 11, 100, S, 17371
N, 17372, IBM, 11, 100, S, 17372
N, 17373, IBM, 11, 100, S, 17373
N, 17374, IBM, 11, 100, S, 17374
N, 17375, IBM, 11, 100, S, 17375
N, 17376, IBM, 11, 100, S, 17376
N, 17377, IBM, 11, 100, S, 17377
N, 17378, IBM, 11, 100, S, 17378
N, 17379, IBM, 11, 100, S, 17379
N, 17380, IBM, 11, 100, S, 17380
N, 17381, IBM, 11, 100, S, 17381
N, 17382, IBM, 11, 100, S, 17382
N, 17383, IBM, 11, 100, S, 17383
N, 17384, IBM, 11, 100, S, 17384
N, 17385, IBM, 11, 100, S, 17385
N, 17386, IBM, 11, 100, S, 17386
N, 17387, IBM, 11, 100, S, 17387
N, 17388, IBM, 11, 100, S, 17388
N, 17389, IBM, 11, 100, S, 17389
N, 17390, IBM, 11, 100, S, 17390
N, 17391, IBM, 11, 100, S, 17391
N, 17392, IBM, 11, 100, S, 17392
N, 17393, IBM, 11, 100, S, 17393
N, 17394, IBM, 11, 100, S, 17394
N, 17395, IBM, 11, 100, S, 17395
N, 17396, IBM, 11, 100, S, 17396
N, 17397, IBM, 11, 100, S, 17397
N, 17398, IBM, 11, 100, S, 17398
N, 17399, IBM, 11, 100, S, 17399
N, 17400, IBM, 11, 100, S, 17400
N, 17401, IBM, 11, 100, S, 17401
N, 17402, IBM, 11, 100, S, 17402
N, 17403, IBM, 11, 100, S, 17403
N, 17404, IBM, 11, 100, S, 17404
N, 17405, IBM, 11, 100, S, 17405
N, 17406, IBM, 11, 100, S, 17406
N, 17407, IBM, 11, 100, S, 17407
N, 17408, IBM, 11, 100, S, 17408
N, 17409, IBM, 11, 100, S, 17409
N, 17410, IBM, 11, 100, S, 17410
N, 17411, IBM, 11, 100, S, 17411
N, 17412, IBM, 11, 100, S, 17412
N, 17413, IBM, 11, 100, S, 17413
N, 17414, IBM, 11, 100, S, 17414
N, 17415, IBM, 11, 100, S, 17415
N, 17416, IBM, 11, 100, S, 17416
N, 17417, IBM, 11, 100, S, 17417
N, 17418, IBM, 11, 100, S, 17418
N, 17419, IBM, 11, 100, S, 17419
N, 17420, IBM, 11, 100, S, 17420
N, 17421, IBM, 11, 100, S, 17421
N, 17422, IBM, 11, 100, S, 17422
N, 17423, IBM, 11, 100, S, 17423
N, 17424, IBM, 11, 100, S, 17424
N, 17425, IBM, 11, 100, S, 17425
N, 17426, IBM, 11, 100, S, 17426
N, 17427, IBM, 11, 100, S, 17427
N, 17428, IBM, 11, 100, S, 17428
N, 17429, IBM, 11, 100, S, 17429
N, 17430, IBM, 11, 100, S, 17430
N, 17431, IBM, 11, 100, S, 17431
N, 17432, IBM, 11, 100, S, 17432
N, 17433, IBM, 11, 100, S, 17433
N, 17434, IBM, 11, 100, S, 17434
N, 17435, IBM, 11, 100, S, 17435
N, 17436, IBM, 11, 100, S, 17436
N, 17437, IBM, 11, 100, S, 17437
N, 17438, IBM, 11, 100, S, 17438
N, 17439, IBM, 11, 100, S, 17439
N, 17440, IBM, 11, 100, S, 17440
N, 17441, IBM, 11, 100, S, 17441
N, 17442, IBM, 11, 100, S, 17442
N, 17443, IBM, 11, 100, S, 17443
N, 17444, IBM, 11, 100, S, 17444
N, 17445, IBM, 11, 100, S, 17445
N, 17446, IBM, 11, 100, S, 17446
N, 17447, IBM, 11, 100, S, 17447
N, 17448, IBM, 11, 100, S, 17448
N, 17449, IBM, 11, 100, S, 17449
N, 17450, IBM, 11, 100, S, 17450
N, 17451, IBM, 11, 100, S, 17451
N, 17452, IBM, 11, 100, S, 17452
N, 17453, IBM, 11, 100, S, 17453
N, 17454, IBM, 11, 100, S, 17454
N, 17455, IBM, 11, 100, S, 17455
N, 17456, IBM, 11, 100, S, 17456
N, 17457, IBM, 11, 100, S, 17457
N, 17458, IBM, 11, 100, S, 17458
N, 17459, IBM, 11, 100, S, 17459
N, 17460, IBM, 11, 100, S, 17460
N, 17461, IBM, 11, 100, S, 17461
N, 17462, IBM, 11, 100, S, 17462
N, 17463, IBM, 11, 100, S, 17463
N, 17464, IBM, 11, 100, S, 17464
N, 17465, IBM, 11, 100, S, 17465
N, 17466, IBM, 11, 100, S, 17466
N, 17467, IBM, 11, 100, S, 17467
N, 17468, IBM, 11, 100, S, 17468
N, 17469, IBM, 11, 100, S, 17469
N, 17470, IBM, 11, 100, S, 17470
N, 17471, IBM, 11, 100, S, 17471
N, 17472, IBM, 11, 100, S, 17472
N, 17473, IBM, 11, 100, S, 17473
N, 17474, IBM, 11, 100, S, 17474
N, 17475, IBM, 11, 100, S, 17475
N, 17476, IBM, 11, 100, S, 17476
N, 17477, IBM, 11, 100, S, 17477
N, 17478, IBM, 11, 100, S, 17478
N, 17479, IBM, 11, 100, S, 17479
N, 17480, IBM, 11, 100, S, 17480
N, 17481, IBM, 11, 100, S, 17481
N, 17482, IBM, 11, 100, S, 17482
N, 17483, IBM, 11, 100, S, 17483
N, 17484, IBM, 11, 100, S, 17484
N, 17485, IBM, 11, 100, S, 17485
N, 17486, IBM, 11, 100, S, 17486
N, 17487, IBM, 11, 100, S, 17487
N, 17488, IBM, 11, 100, S, 17488
N, 17489, IBM, 11, 100, S, 17489
N, 17490, IBM, 11, 100, S, 17490
N, 17491, IBM, 11, 100, S, 17491
N, 17492, IBM, 11, 100, S, 17492
N, 17493, IBM, 11, 100, S, 17493
N, 17494, IBM, 11, 100, S, 17494
N, 17495, IBM, 11, 100, S, 17495
N, 17496, IBM, 11, 100, S, 17496
N, 17497, IBM, 11, 100, S, 17497
N, 17498, IBM, 11, 100, S, 17498
N, 17499, IBM, 11, 100, S, 17499
N, 17500, IBM, 11, 100, S, 17500
N, 17501, IBM, 11, 100, S, 17501
N, 17502, IBM, 11, 100, S, 17502
N, 17503, IBM, 11, 100, S, 17503
N, 17504, IBM, 11, 100, S, 17504
N, 17505, IBM, 11, 100, S, 17505
N, 17506, IBM, 11, 100, S, 17506
N, 17507, IBM, 11, 100, S, 17507
N, 17508, IBM, 11, 100, S, 17508
N, 17509, IBM, 11, 100, S, 17509
N, 17510, IBM, 11, 100, S, 17510
N, 17511, IBM, 11, 100, S, 17511
N, 17512, IBM, 11, 100, S, 17512
N, 17513, IBM, 11, 100, S, 17513
N, 17514, IBM, 11, 100, S, 17514
N, 17515, IBM, 11, 100, S, 17515
N, 17516, IBM, 11, 100, S, 17516
N, 17517, IBM, 11, 100, S, 17517
N, 17518, IBM, 11, 100, S, 17518
N, 17519, IBM, 11, 100, S, 17519
N, 17520, IBM, 11, 100, S, 17520
N, 17521, IBM, 11, 100, S, 17521
N, 17522, IBM, 11, 100, S, 17522
N, 17523, IBM, 11, 100, S, 17523
N, 17524, IBM, 11, 100, S, 17524
N, 17525, IBM, 11, 100, S, 17525
N, 17526, IBM, 11, 100, S, 17526
N, 17527, IBM, 11, 100, S, 17527
N, 17528, IBM, 11, 100, S, 17528
N, 17529, IBM, 11, 100, S, 17529
N, 17530, IBM, 11, 100, S, 17530
N, 17531, IBM, 11, 100, S, 17531
N, 17532, IBM, 11, 100, S, 17532
N, 17533, IBM, 11, 100, S, 17533
N, 17534, IBM, 11, 100, S, 17534
N, 17535, IBM, 11, 100, S, 17535
N, 17536, IBM, 11, 100, S, 17536
N, 17537, IBM, 11, 100, S, 17537
N, 17538, IBM, 11, 100, S, 17538
N, 17539, IBM, 11, 100, S, 17539
N, 17540, IBM, 11, 100, S, 17540
N, 17541, IBM, 11, 100, S, 17541
N, 17542, IBM, 11, 100, S, 17542
N, 17543, IBM, 11, 100, S, 17543
N, 17544, IBM, 11, 100, S, 17544
N, 17545, IBM, 11, 100, S, 17545
N, 17546, IBM, 11, 100, S, 17546
N, 17547, IBM, 11, 100, S, 17547
N, 17548, IBM, 11, 100, S, 17548
N, 17549, IBM, 11, 100, S, 17549
N, 17550, IBM, 11, 100, S, 17550
N, 17551, IBM, 11, 100, S, 17551
N, 17552, IBM, 11, 100, S, 17552
N, 17553, IBM, 11, 100, S, 17553
N, 17554, IBM, 11, 100, S, 17554
N, 17555, IBM, 11, 100, S, 17555
N, 17556, IBM, 11, 100, S, 17556
N, 17557, IBM, 11, 100, S, 17557
N, 17558, IBM, 11, 100, S, 17558
N, 17559, IBM, 11, 100, S, 17559
N, 17560, IBM, 11, 100, S, 17560
N, 17561, IBM, 11, 100, S, 17561
N, 17562, IBM, 11, 100, S, 17562
N, 17563, IBM, 11, 100, S, 17563
N, 17564, IBM, 11, 100, S, 17564
N, 17565, IBM, 11, 100, S, 17565
N, 17566, IBM, 11, 100, S, 17566
N, 17567, IBM, 11, 100, S, 17567
N, 17568, IBM, 11, 100, S, 17568
N, 17569, IBM, 11, 100, S, 17569
N, 17570, IBM, 11, 100, S, 17570
N, 17571, IBM, 11, 100, S, 17571
N, 17572, IBM, 11, 100, S, 17572
N, 17573, IBM, 11, 100, S, 17573
N, 17574, IBM, 11, 100, S, 17574
N, 17575, IBM, 11, 100, S, 17575
N, 17576, IBM, 11, 100, S, 17576
N, 17577, IBM, 11, 100, S, 17577
N, 17578, IBM, 11, 100, S, 17578
N, 17579, IBM, 11, 100, S, 17579
N, 17580, IBM, 11, 100, S, 17580
N, 17581, IBM, 11, 100, S, 17581
N, 17582, IBM, 11, 100, S, 17582
N, 17583, IBM, 11, 100, S, 17583
N, 17584, IBM, 11, 100, S, 17584
N, 17585, IBM, 11, 100, S, 17585
N, 17586, IBM, 11, 100, S, 17586
N, 17587, IBM, 11, 100, S, 17587
N, 17588, IBM, 11, 100, S, 17588
N, 17589, IBM, 11, 100, S, 17589
N, 17590, IBM, 11, 100, S, 17590
N, 17591, IBM, 11, 100, S, 17591
N, 17592, IBM, 11, 100, S, 17592
N, 17593, IBM, 11, 100, S, 17593
N, 17594, IBM, 11, 100, S, 17594
N, 17595, IBM, 11, 100, S, 17595
N, 17596, IBM, 11, 100, S, 17596
N, 17597, IBM, 11, 100, S, 17597
N, 17598, IBM, 11, 100, S, 17598
N, 17599, IBM, 11, 100, S, 17599
N, 17600, IBM, 11, 100, S, 17600
N, 17601, IBM, 11, 100, S, 17601
N, 17602, IBM, 11, 100, S, 17602
N, 17603, IBM, 11, 100, S, 17603
N, 17604, IBM, 11, 100, S, 17604
N, 17605, IBM, 11, 100, S, 17605
N, 17606, IBM, 11, 100, S, 17606
N, 17607, IBM, 11, 100, S, 17607
N, 17608, IBM, 11, 100, S, 17608
N, 17609, IBM, 11, 100, S, 17609
N, 17610, IBM, 11, 100, S, 17610
N, 17611, IBM, 11, 100, S, 17611
N, 17612, IBM, 11, 100, S, 17612
N, 17613, IBM, 11, 100, S, 17613
N, 17614, IBM, 11, 100, S, 17614
N, 17615, IBM, 11, 100, S, 17615
N, 17616, IBM, 11, 100, S, 17616
N, 17617, IBM, 11, 100, S, 17617
N, 17618, IBM, 11, 100, S, 17618
N, 17619, IBM, 11, 100, S, 17619
N, 17620, IBM, 11, 100, S, 17620
N, 17621, IBM, 11, 100, S, 17621
N, 17622, IBM, 11, 100, S, 17622
N, 17623, IBM, 11, 100, S, 17623
N, 17624, IBM, 11, 100, S, 17624
N, 17625, IBM, 11, 100, S, 17625
N, 17626, IBM, 11, 100, S, 17626
N, 17627, IBM, 11, 100, S, 17627
N, 17628, IBM, 11, 100, S, 17628
N, 17629, IBM, 11, 100, S, 17629
N, 17630, IBM, 11, 100, S, 17630
N, 17631, IBM, 11, 100, S, 17631
N, 17632, IBM, 11, 100, S, 17632
N, 17633, IBM, 11, 100, S, 17633
N, 17634, IBM, 11, 100, S, 17634
N, 17635, IBM, 11, 100, S, 17635
N, 17636, IBM, 11, 100, S, 17636
N, 17637, IBM, 11, 100, S, 17637
N, 17638, IBM, 11, 100, S, 17638
N, 17639, IBM, 11, 100, S, 17639
N, 17640, IBM, 11, 100, S, 17640
N, 17641, IBM, 11, 100, S, 17641
N, 17642, IBM, 11, 100, S, 17642
N, 17643, IBM, 11, 100, S, 17643
N, 17644, IBM, 11, 100, S, 17644
N, 17645, IBM, 11, 100, S, 17645
N, 17646, IBM, 11, 100, S, 17646
N, 17647, IBM, 11, 100, S, 17647
N, 17648, IBM, 11, 100, S, 17648
N, 17649, IBM, 11, 100, S, 17649
N, 17650, IBM, 11, 100, S, 17650
N, 17651, IBM, 11, 100, S, 17651
N, 17652, IBM, 11, 100, S, 17652
N, 17653, IBM, 11, 100, S, 17653
N, 17654, IBM, 11, 100, S, 17654
N, 17655, IBM, 11, 100, S, 17655
N, 17656, IBM, 11, 100, S, 17656
N, 17657, IBM, 11, 100, S, 17657
N, 17658, IBM, 11, 100, S, 17658
N, 17659, IBM, 11, 100, S, 17659
N, 17660, IBM, 11, 100, S, 17660
N, 17661, IBM, 11, 100, S, 17661
N, 17662, IBM, 11, 100, S, 17662
N, 17663, IBM, 11, 100, S, 17663
N, 17664, IBM, 11, 100, S, 17664
N, 17665, IBM, 11, 100, S, 17665
N, 17666, IBM, 11, 100, S, 17666
N, 17667, IBM, 11, 100, S, 17667
N, 17668, IBM, 11, 100, S, 17668
N, 17669, IBM, 11, 100, S, 17669
N, 17670, IBM, 11, 100, S, 17670
N, 17671, IBM, 11, 100, S, 17671
N, 17672, IBM, 11, 100, S, 17672
N, 17673, IBM, 11, 100, S, 17673
N, 17674, IBM, 11, 100, S, 17674
N, 17675, IBM, 11, 100, S, 17675
N, 17676, IBM, 11, 100, S, 17676
N, 17677, IBM, 11, 100, S, 17677
N, 17678, IBM, 11, 100, S, 17678
N, 17679, IBM, 11, 100, S, 17679
N, 17680, IBM, 11, 100, S, 17680
N, 17681, IBM, 11, 100, S, 17681
N, 17682, IBM, 11, 100, S, 17682
N, 17683, IBM, 11, 100, S, 17683
N, 17684, IBM, 11, 100, S, 17684
N, 17685, IBM, 11, 100, S, 17685
N, 17686, IBM, 11, 100, S, 17686
N, 17687, IBM, 11, 100, S, 17687
N, 17688, IBM, 11, 100, S, 17688
N, 17689, IBM, 11, 100, S, 17689
N, 17690, IBM, 11, 100, S, 17690
N, 17691, IBM, 11, 100, S, 17691
N, 17692, IBM, 11, 100, S, 17692
N, 17693, IBM, 11, 100, S, 17693
N, 17694, IBM, 11, 100, S, 17694
N, 17695, IBM, 11, 100, S, 17695
N, 17696, IBM, 11, 100, S, 17696
N, 17697, IBM, 11, 100, S, 17697
N, 17698, IBM, 11, 100, S, 17698
N, 17699, IBM, 11, 100, S, 17699
N, 17700, IBM, 11, 100, S, 17700
N, 17701, IBM, 11, 100, S, 17701
N, 17702, IBM, 11, 100, S, 17702
N, 17703, IBM, 11, 100, S, 17703
N, 17704, IBM, 11, 100, S, 17704
N, 17705, IBM, 11, 100, S, 17705
N, 17706, IBM, 11, 100, S, 17706
N, 17707, IBM, 11, 100, S, 17707
N, 17708, IBM, 11, 100, S, 17708
N, 17709, IBM, 11, 100, S, 17709
N, 17710, IBM, 11, 100, S, 17710
N, 17711, IBM, 11, 100, S, 17711
N, 17712, IBM, 11, 100, S, 17712
N, 17713, IBM, 11, 100, S, 17713
N, 17714, IBM, 11, 100, S, 17714
N, 17715, IBM, 11, 100, S, 17715
N, 17716, IBM, 11, 100, S, 17716
N, 17717, IBM, 11, 100, S, 17717
N, 17718, IBM, 11, 100, S, 17718
N, 17719, IBM, 11, 100, S, 17719
N, 17720, IBM, 11, 100, S, 17720
N, 17721, IBM, 11, 100, S, 17721
N, 17722, IBM, 11, 100, S, 17722
N, 17723, IBM, 11, 100, S, 17723
N, 17724, IBM, 11, 100, S, 17724
N, 17725, IBM, 11, 100, S, 17725
N, 17726, IBM, 11, 100, S, 17726
N, 17727, IBM, 11, 100, S, 17727
N, 17728, IBM, 11, 100, S, 17728
N, 17729, IBM, 11, 100, S, 17729
N, 17730, IBM, 11, 100, S, 17730
N, 17731, IBM, 11, 100, S, 17731
N, 17732, IBM, 11, 100, S, 17732
N, 17733, IBM, 11, 100, S, 17733
N, 17734, IBM, 11, 100, S, 17734
N, 17735, IBM, 11, 100, S, 17735
N, 17736, IBM, 11, 100, S, 17736
N, 17737, IBM, 11, 100, S, 17737
N, 17738, IBM, 11, 100, S, 17738
N, 17739, IBM, 11, 100, S, 17739
N, 17740, IBM, 11, 100, S, 17740
N, 17741, IBM, 11, 100, S, 17741
N, 17742, IBM, 11, 100, S, 17742
N, 17743, IBM, 11, 100, S, 17743
N, 17744, IBM, 11, 100, S, 17744
N, 17745, IBM, 11, 100, S, 17745
N, 17746, IBM, 11, 100, S, 17746
N, 17747, IBM, 11, 100, S, 17747
N, 17748, IBM, 11, 100, S, 17748
N, 17749, IBM, 11, 100, S, 17749
N, 17750, IBM, 11, 100, S, 17750
N, 17751, IBM, 11, 100, S, 17751
N, 17752, IBM, 11, 100, S, 17752
N, 17753, IBM, 11, 100, S, 17753
N, 17754, IBM, 11, 100, S, 17754
N, 17755, IBM, 11, 100, S, 17755
N, 17756, IBM, 11, 100, S, 17756
N, 17757, IBM, 11, 100, S, 17757
N, 17758, IBM, 11, 100, S, 17758
N, 17759, IBM, 11, 100, S, 17759
N, 17760, IBM, 11, 100, S, 17760
N, 17761, IBM, 11, 100, S, 17761
N, 17762, IBM, 11, 100, S, 17762
N, 17763, IBM, 11, 100, S, 17763
N, 17764, IBM, 11, 100, S, 17764
N, 17765, IBM, 11, 100, S, 17765
N, 17766, IBM, 11, 100, S, 17766
N, 17767, IBM, 11, 100, S, 17767
N, 17768, IBM, 11, 100, S, 17768
N, 17769, IBM, 11, 100, S, 17769
N, 17770, IBM, 11, 100, S, 17770
N, 17771, IBM, 11, 100, S, 17771
N, 17772, IBM, 11, 100, S, 17772
N, 17773, IBM, 11, 100, S, 17773
N, 17774, IBM, 11, 100, S, 17774
N, 17775, IBM, 11, 100, S, 17775
N, 17776, IBM, 11, 100, S, 17776
N, 17777, IBM, 11, 100, S, 17777
N, 17778, IBM, 11, 100, S, 17778
N, 17779, IBM, 11, 100, S, 17779
N, 17780, IBM, 11, 100, S, 17780
N, 17781, IBM, 11, 100, S, 17781
N, 17782, IBM, 11, 100, S, 17782
N, 17783, IBM, 11, 100, S, 17783
N, 17784, IBM, 11, 100, S, 17784
N, 17785, IBM, 11, 100, S, 17785
N, 17786, IBM, 11, 100, S, 17786
N, 17787, IBM, 11, 100, S, 17787
N, 17788, IBM, 11, 100, S, 17788
N, 17789, IBM, 11, 100, S, 17789
N, 17790, IBM, 11, 100, S, 17790
N, 17791, IBM, 11, 100, S, 17791
N, 17792, IBM, 11, 100, S, 17792
N, 17793, IBM, 11, 100, S, 17793
N, 17794, IBM, 11, 100, S, 17794
N, 17795, IBM, 11, 100, S, 17795
N, 17796, IBM, 11, 100, S, 17796
N, 17797, IBM, 11, 100, S, 17797
N, 17798, IBM, 11, 100, S, 17798
N, 17799, IBM, 11, 100, S, 17799
N, 17800, IBM, 11, 100, S, 17800
N, 17801, IBM, 11, 100, S, 17801
N, 17802, IBM, 11, 100, S, 17802
N, 17803, IBM, 11, 100, S, 17803
N, 17804, IBM, 11, 100, S, 17804
N, 17805, IBM, 11, 100, S, 17805
N, 17806, IBM, 11, 100, S, 17806
N, 17807, IBM, 11, 100, S, 17807
N, 17808, IBM, 11, 100, S, 17808
N, 17809, IBM, 11, 100, S, 17809
N, 17810, IBM, 11, 100, S, 17810
N, 17811, IBM, 11, 100, S, 17811
N, 17812, IBM, 11, 100, S, 17812
N, 17813, IBM, 11, 100, S, 17813
N, 17814, IBM, 11, 100, S, 17814
N, 17815, IBM, 11, 100, S, 17815
N, 17816, IBM, 11, 100, S, 17816
N, 17817, IBM, 11, 100, S, 17817
N, 17818, IBM, 11, 100, S, 17818
N, 17819, IBM, 11, 100, S, 17819
N, 17820, IBM, 11, 100, S, 17820
N, 17821, IBM, 11, 100, S, 17821
N, 17822, IBM, 11, 100, S, 17822
N, 17823, IBM, 11, 100, S, 17823
N, 17824, IBM, 11, 100, S, 17824
N, 17825, IBM, 11, 100, S, 17825
N, 17826, IBM, 11, 100, S, 17826
N, 17827, IBM, 11, 100, S, 17827
N, 17828, IBM, 11, 100, S, 17828
N, 17829, IBM, 11, 100, S, 17829
N, 17830, IBM, 11, 100, S, 17830
N, 17831, IBM, 11, 100, S, 17831
N, 17832, IBM, 11, 100, S, 17832
N, 17833, IBM, 11, 100, S, 17833
N, 17834, IBM, 11, 100, S, 17834
N, 17835, IBM, 11, 100, S, 17835
N, 17836, IBM, 11, 100, S, 17836
N, 17837, IBM, 11, 100, S, 17837
N, 17838, IBM, 11, 100, S, 17838
N, 17839, IBM, 11, 100, S, 17839
N, 17840, IBM, 11, 100, S, 17840
N, 17841, IBM, 11, 100, S, 17841
N, 17842, IBM, 11, 100, S, 17842
N, 17843, IBM, 11, 100, S, 17843
N, 17844, IBM, 11, 100, S, 17844
N, 17845, IBM, 11, 100, S, 17845
N, 17846, IBM, 11, 100, S, 17846
N, 17847, IBM, 11, 100, S, 17847
N, 17848, IBM, 11, 100, S, 17848
N, 17849, IBM, 11, 100, S, 17849
N, 17850, IBM, 11, 100, S, 17850
N, 17851, IBM, 11, 100, S, 17851
N, 17852, IBM, 11, 100, S, 17852
N, 17853, IBM, 11, 100, S, 17853
N, 17854, IBM, 11, 100, S, 17854
N, 17855, IBM, 11, 100, S, 17855
N, 17856, IBM, 11, 100, S, 17856
N, 17857, IBM, 11, 100, S, 17857
N, 17858, IBM, 11, 100, S, 17858
N, 17859, IBM, 11, 100, S, 17859
N, 17860, IBM, 11, 100, S, 17860
N, 17861, IBM, 11, 100, S, 17861
N, 17862, IBM, 11, 100, S, 17862
N, 17863, IBM, 11, 100, S, 17863
N, 17864, IBM, 11, 100, S, 17864
N, 17865, IBM, 11, 100, S, 17865
N, 17866, IBM, 11, 100, S, 17866
N, 17867, IBM, 11, 100, S, 17867
N, 17868, IBM, 11, 100, S, 17868
N, 17869, IBM, 11, 100, S, 17869
N, 17870, IBM, 11, 100, S, 17870
N, 17871, IBM, 11, 100, S, 17871
N, 17872, IBM, 11, 100, S, 17872
N, 17873, IBM, 11, 100, S, 17873
N, 17874, IBM, 11, 100, S, 17874
N, 17875, IBM, 11, 100, S, 17875
N, 17876, IBM, 11, 100, S, 17876
N, 17877, IBM, 11, 100, S, 17877
N, 17878, IBM, 11, 100, S, 17878
N, 17879, IBM, 11, 100, S, 17879
N, 17880, IBM, 11, 100, S, 17880
N, 17881, IBM, 11, 100, S, 17881
N, 17882, IBM, 11, 100, S, 17882
N, 17883, IBM, 11, 100, S, 17883
N, 17884, IBM, 11, 100, S, 17884
N, 17885, IBM, 11, 100, S, 17885
N, 17886, IBM, 11, 100, S, 17886
N, 17887, IBM, 11, 100, S, 17887
N, 17888, IBM, 11, 100, S, 17888
N, 17889, IBM, 11, 100, S, 17889
N, 17890, IBM, 11, 100, S, 17890
N, 17891, IBM, 11, 100, S, 17891
N, 17892, IBM, 11, 100, S, 17892
N, 17893, IBM, 11, 100, S, 17893
N, 17894, IBM, 11, 100, S, 17894
N, 17895, IBM, 11, 100, S, 17895
N, 17896, IBM, 11, 100, S, 17896
N, 17897, IBM, 11, 100, S, 17897
N, 17898, IBM, 11, 100, S, 17898
N, 17899, IBM, 11, 100, S, 17899
N, 17900, IBM, 11, 100, S, 17900
N, 17901, IBM, 11, 100, S, 17901
N, 17902, IBM, 11, 100, S, 17902
N, 17903, IBM, 11, 100, S, 17903
N, 17904, IBM, 11, 100, S, 17904
N, 17905, IBM, 11, 100, S, 17905
N, 17906, IBM, 11, 100, S, 17906
N, 17907, IBM, 11, 100, S, 17907
N, 17908, IBM, 11, 100, S, 17908
N, 17909, IBM, 11, 100, S, 17909
N, 17910, IBM, 11, 100, S, 17910
N, 17911, IBM, 11, 100, S, 17911
N, 17912, IBM, 11, 100, S, 17912
N, 17913, IBM, 11, 100, S, 17913
N, 17914, IBM, 11, 100, S, 17914
N, 17915, IBM, 11, 100, S, 17915
N, 17916, IBM, 11, 100, S, 17916
N, 17917, IBM, 11, 100, S, 17917
N, 17918, IBM, 11, 100, S, 17918
N, 17919, IBM, 11, 100, S, 17919
N, 17920, IBM, 11, 100, S, 17920
N, 17921, IBM, 11, 100, S, 17921
N, 17922, IBM, 11, 100, S, 17922
N, 17923, IBM, 11, 100, S, 17923
N, 17924, IBM, 11, 100, S, 17924
N, 17925, IBM, 11, 100, S, 17925
N, 17926, IBM, 11, 100, S, 17926
N, 17927, IBM, 11, 100, S, 17927
N, 17928, IBM, 11, 100, S, 17928
N, 17929, IBM, 11, 100, S, 17929
N, 17930, IBM, 11, 100, S, 17930
N, 17931, IBM, 11, 100, S, 17931
N, 17932, IBM, 11, 100, S, 17932
N, 17933, IBM, 11, 100, S, 17933
N, 17934, IBM, 11, 100, S, 17934
N, 17935, IBM, 11, 100, S, 17935
N, 17936, IBM, 11, 100, S, 17936
N, 17937, IBM, 11, 100, S, 17937
N, 17938, IBM, 11, 100, S, 17938
N, 17939, IBM, 11, 100, S, 17939
N, 17940, IBM, 11, 100, S, 17940
N, 17941, IBM, 11, 100, S, 17941
N, 17942, IBM, 11, 100, S, 17942
N, 17943, IBM, 11, 100, S, 17943
N, 17944, IBM, 11, 100, S, 17944
N, 17945, IBM, 11, 100, S, 17945
N, 17946, IBM, 11, 100, S, 17946
N, 17947, IBM, 11, 100, S, 17947
N, 17948, IBM, 11, 100, S, 17948
N, 17949, IBM, 11, 100, S, 17949
N, 17950, IBM, 11, 100, S, 17950
N, 17951, IBM, 11, 100, S, 17951
N, 17952, IBM, 11, 100, S, 17952
N, 17953, IBM, 11, 100, S, 17953
N, 17954, IBM, 11, 100, S, 17954
N, 17955, IBM, 11, 100, S, 17955
N, 17956, IBM, 11, 100, S, 17956
N, 17957, IBM, 11, 100, S, 17957
N, 17958, IBM, 11, 100, S, 17958
N, 17959, IBM, 11, 100, S, 17959
N, 17960, IBM, 11, 100, S, 17960
N, 17961, IBM, 11, 100, S, 17961
N, 17962, IBM, 11, 100, S, 17962
N, 17963, IBM, 11, 100, S, 17963
N, 17964, IBM, 11, 100, S, 17964
N, 17965, IBM, 11, 100, S, 17965
N, 17966, IBM, 11, 100, S, 17966
N, 17967, IBM, 11, 100, S, 17967
N, 17968, IBM, 11, 100, S, 17968
N, 17969, IBM, 11, 100, S, 17969
N, 17970, IBM, 11, 100, S, 17970
N, 17971, IBM, 11, 100, S, 17971
N, 17972, IBM, 11, 100, S, 17972
N, 17973, IBM, 11, 100, S, 17973
N, 17974, IBM, 11, 100, S, 17974
N, 17975, IBM, 11, 100, S, 17975
N, 17976, IBM, 11, 100, S, 17976
N, 17977, IBM, 11, 100, S, 17977
N, 17978, IBM, 11, 100, S, 17978
N, 17979, IBM, 11, 100, S, 17979
N, 17980, IBM, 11, 100, S, 17980
N, 17981, IBM, 11, 100, S, 17981
N, 17982, IBM, 11, 100, S, 17982
N, 17983, IBM, 11, 100, S, 17983
N, 17984, IBM, 11, 100, S, 17984
N, 17985, IBM, 11, 100, S, 17985
N, 17986, IBM, 11, 100, S, 17986
N, 17987, IBM, 11, 100, S, 17987
N, 17988, IBM, 11, 100, S, 17988
N, 17989, IBM, 11, 100, S, 17989
N, 17990, IBM, 11, 100, S, 17990
N, 17991, IBM, 11, 100, S, 17991
N, 17992, IBM, 11, 100, S, 17992
N, 17993, IBM, 11, 100, S, 17993
N, 17994, IBM, 11, 100, S, 17994
N, 17995, IBM, 11, 100, S, 17995
N, 17996, IBM, 11, 100, S, 17996
N, 17997, IBM, 11, 100, S, 17997
N, 17998, IBM, 11, 100, S, 17998
N, 17999, IBM, 11, 100, S, 17999
N, 18000, IBM, 11, 100, S, 18000
N, 18001, IBM, 11, 100, S, 18001
N, 18002, IBM, 11, 100, S, 18002
N, 18003, IBM, 11, 100, S, 18003
